circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
SECUNDERABAD,SECUNDERABAD,LALBAZAR,R.P. NILAYAM,SATYA LINES ALWAL (GRP-A),GENERAL PURPOSE,7,1,1.0,249.0,1.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,R.P. NILAYAM,SHIVALAYAM (GRP-B),GENERAL PURPOSE,7,4,4.0,854.0,7.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,R.P. NILAYAM,SRI SAI NAGAR (GRP-B),GENERAL PURPOSE,7,1,1.0,40.0,2.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,R.P. NILAYAM,STREET LIGHTS (GRP-M),GENERAL PURPOSE,7,1,1.0,219.0,1.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,R.P. NILAYAM,VENKAT RAO PET (GRP-A),GENERAL PURPOSE,7,2,2.0,673.0,2.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,R.P. NILAYAM,WEST VENKATA PURAM (GRP-A),GENERAL PURPOSE,7,1,1.0,0.0,1.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,R.P. NILAYAM,YADAMMA NAGAR (GRP-A),GENERAL PURPOSE,7,1,1.0,14.0,1.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,GYMKHANA,ANNA NAGAR(GRP-B),GENERAL PURPOSE,7,2,1.0,0.0,2.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,GYMKHANA,BALAM RAI  (GRP-A),GENERAL PURPOSE,7,2,1.0,243.0,2.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,GYMKHANA,BALAM RAI SGS   (GRP-A),GENERAL PURPOSE,7,3,2.0,9.0,3.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,GYMKHANA,BEARERS LINE(GRP-B),GENERAL PURPOSE,7,1,,0.0,5.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,GYMKHANA,CHANDRA NAGAR  (GRP-A),GENERAL PURPOSE,7,1,1.0,-30.0,1.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,GYMKHANA,CT METERS,GENERAL PURPOSE,7,8,6.0,11477.0,297.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,GYMKHANA,DRIVERS COLONY (GRP-A),GENERAL PURPOSE,7,2,,0.0,2.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,GYMKHANA,GRC- HV GYMKHANA,GENERAL PURPOSE,7,16,14.0,15004.0,205.33
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,GYMKHANA,GUNBAZAR HUDA  (GRP-A),GENERAL PURPOSE,7,1,1.0,284.0,1.0
SIDDIPET,GAJWEL,GAJWEL,PREGNAPUR,SIRIGIRIPALLY,GENERAL PURPOSE,7,2,2.0,3.0,2.0
SIDDIPET,GAJWEL,MULUGU,MARKOOK,ANGADI KISTAPUR,GENERAL PURPOSE,7,3,1.0,0.0,1.56
SIDDIPET,GAJWEL,MULUGU,MARKOOK,BHAVANANDAPUR,GENERAL PURPOSE,7,2,1.0,0.0,1.2
SIDDIPET,GAJWEL,MULUGU,MARKOOK,CHEBARTHY,GENERAL PURPOSE,7,4,3.0,10.0,2.38
SIDDIPET,GAJWEL,MULUGU,MARKOOK,DAMEREKUNTI,GENERAL PURPOSE,7,4,1.0,67.0,3.22
SIDDIPET,GAJWEL,MULUGU,MARKOOK,ERRAVELLY,GENERAL PURPOSE,7,1,1.0,0.0,3.0
SIDDIPET,GAJWEL,MULUGU,MARKOOK,GANESH PALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,MARKOOK,GANGAPUR,GENERAL PURPOSE,7,1,1.0,10.0,1.0
SIDDIPET,GAJWEL,MULUGU,MARKOOK,ISANGAM PALLY,GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,MARKOOK,KARAKAPATLA,GENERAL PURPOSE,7,1,1.0,47.0,1.0
SIDDIPET,GAJWEL,MULUGU,MARKOOK,KASIREDDY PALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,MARKOOK,MARKOOK,GENERAL PURPOSE,7,10,2.0,5.0,13.6
SIDDIPET,GAJWEL,MULUGU,MARKOOK,PAMULAPARTHY,GENERAL PURPOSE,7,10,8.0,88.0,11.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,ANKSHAPUR,GENERAL PURPOSE,7,3,2.0,-8.0,2.24
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,APPALACHERU,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,BADDIPADAGA,GENERAL PURPOSE,7,4,3.0,31.0,3.24
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,DARGAPALLY,GENERAL PURPOSE,7,1,1.0,8.0,1.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,GATLAMALYAL,GENERAL PURPOSE,7,9,5.0,197.0,14.54
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,GHANPUR,GENERAL PURPOSE,7,2,2.0,0.0,2.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,KHANAPUR,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,KHATHA,GENERAL PURPOSE,7,1,1.0,7.0,1.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,KONAIPALLY,GENERAL PURPOSE,7,3,2.0,0.0,2.24
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,KONDAMRAJPALLY,GENERAL PURPOSE,7,2,1.0,10.0,2.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,MAQDUMPUR,GENERAL PURPOSE,7,1,1.0,5.0,1.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,MUNDRAI,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,GAJWEL,TUKKAPUR,RAYAPOLE,RAMARAM,GENERAL PURPOSE,7,2,2.0,224.0,2.0
SIDDIPET,GAJWEL,TUKKAPUR,RAYAPOLE,RAMSAGAR,GENERAL PURPOSE,7,3,3.0,3.0,2.7
SIDDIPET,GAJWEL,TUKKAPUR,RAYAPOLE,TENKUMPET,GENERAL PURPOSE,7,1,1.0,10.0,1.0
SIDDIPET,GAJWEL,TUKKAPUR,RAYAPOLE,THIMMAKKAPALLY,GENERAL PURPOSE,7,2,1.0,21.0,0.94
SIDDIPET,GAJWEL,TUKKAPUR,RAYAPOLE,VEERAREDDYPALLY,GENERAL PURPOSE,7,2,1.0,0.0,2.0
SIDDIPET,GAJWEL,TUKKAPUR,RAYAPOLE,WADDEPALLY,GENERAL PURPOSE,7,3,2.0,0.0,1.52
SIDDIPET,GAJWEL,TUKKAPUR,RAYAPOLE,YELKAL,GENERAL PURPOSE,7,1,1.0,0.0,0.24
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,BANJARA PALLY (M),GENERAL PURPOSE,7,1,1.0,7.0,1.0
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,BONJARA PALLY (K),GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,CHANDAPUR,GENERAL PURPOSE,7,1,1.0,3.0,1.0
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,GANPUR,GENERAL PURPOSE,7,4,3.0,32.0,3.2
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,GOVARDHANA GIRI,GENERAL PURPOSE,7,2,2.0,60.0,2.0
SIDDIPET,GAJWEL,MULUGU,MARKOOK,SHIVAR VENKATAPUR,GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,MARKOOK,WARADRAJPUR,GENERAL PURPOSE,7,2,1.0,33.0,2.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,ACHAIPALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,ADVI MAZEED,GENERAL PURPOSE,7,1,1.0,20.0,1.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,ALINGAR,GENERAL PURPOSE,7,2,1.0,0.0,1.22
SIDDIPET,GAJWEL,MULUGU,MULUGU,ANNA SAGAR,GENERAL PURPOSE,7,2,2.0,0.0,2.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,BANDA MYLARAM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,BANDA THIMMAPOOR,GENERAL PURPOSE,7,2,1.0,0.0,2.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,BASWAPOOR,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,BHAILAMPUR,GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,CH.TIMMAPUR,GENERAL PURPOSE,7,2,1.0,0.0,2.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,CHEELA SAGAR,GENERAL PURPOSE,7,3,1.0,3.0,2.24
SIDDIPET,GAJWEL,MULUGU,MULUGU,DASARLA PALLY,GENERAL PURPOSE,7,2,1.0,0.0,2.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,MYSAM PALLY,GENERAL PURPOSE,7,1,1.0,-18.0,1.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,NAGARAJPALLY,GENERAL PURPOSE,7,1,1.0,16.0,1.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,NANGANOOR,GENERAL PURPOSE,7,12,8.0,435.0,9.08
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,NARMETTA,GENERAL PURPOSE,7,5,4.0,387.0,10.48
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,PALAMAKULA,GENERAL PURPOSE,7,10,7.0,186.0,7.16
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,RAJGOPALPET,GENERAL PURPOSE,7,7,5.0,273.0,51.38
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,RAMPUR,GENERAL PURPOSE,7,4,4.0,26.0,4.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,SIDDANNAPET,GENERAL PURPOSE,7,2,2.0,0.0,1.12
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,THIMMAIPALLY,GENERAL PURPOSE,7,3,2.0,0.0,3.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,NANGANOOR,VENKATAPUR,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-I,A.MALLAIAH,GENERAL PURPOSE,7,1,1.0,211.0,5.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-I,A.MALLAIAH-LI,GENERAL PURPOSE,7,3,2.0,218.0,16.0
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,GUDIKANDLA,GENERAL PURPOSE,7,3,2.0,229.0,1.44
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,KANGAL,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,LINGAM PET,GENERAL PURPOSE,7,1,1.0,78.0,1.0
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,LINGAPUR,GENERAL PURPOSE,7,2,1.0,5.0,1.2
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,PALLEPAHAD,GENERAL PURPOSE,7,2,,0.0,2.0
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,PEDDAMASAN PALLY,GENERAL PURPOSE,7,2,1.0,0.0,2.0
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,RAMPOOR (T),GENERAL PURPOSE,7,4,4.0,11.0,52.16
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,THOGITA,GENERAL PURPOSE,7,3,3.0,127.0,3.0
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,THUKKAPUR,GENERAL PURPOSE,7,2,2.0,0.0,1.04
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,TOGITA,GENERAL PURPOSE,7,2,1.0,157.0,6.0
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,VARDHARAJ PALLY,GENERAL PURPOSE,7,2,2.0,-90.0,2.0
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,VEMULAGHAT,GENERAL PURPOSE,7,5,1.0,1.0,2.86
SIDDIPET,HUSNABAD,BEJJANKI,BASWAPUR,ARAPALLY,GENERAL PURPOSE,7,1,1.0,3.0,1.0
SIDDIPET,HUSNABAD,BEJJANKI,BASWAPUR,BASWAPUR,GENERAL PURPOSE,7,5,2.0,192.0,3.02
SIDDIPET,HUSNABAD,BEJJANKI,BASWAPUR,BONTHALVANI PALLY,GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,HUSNABAD,BEJJANKI,BASWAPUR,CHANDRANAYAK TANDA,GENERAL PURPOSE,7,1,1.0,3.0,1.0
SIDDIPET,HUSNABAD,BEJJANKI,BASWAPUR,CHANDRANAYAK THANDA,GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,HUSNABAD,BEJJANKI,BASWAPUR,CHENCHER PALLY,GENERAL PURPOSE,7,2,2.0,66.0,2.0
SIDDIPET,HUSNABAD,BEJJANKI,BASWAPUR,GUNDAREDDY PALLY,GENERAL PURPOSE,7,2,2.0,4.0,1.5
SIDDIPET,HUSNABAD,BEJJANKI,BASWAPUR,GUNDAREDDYPALLY,GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,HUSNABAD,BEJJANKI,BASWAPUR,JATHARAM THANDA,GENERAL PURPOSE,7,1,1.0,3.0,1.0
SIDDIPET,HUSNABAD,BEJJANKI,BASWAPUR,KACHAPUR,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,HUSNABAD,BEJJANKI,BASWAPUR,LAXMIPUR,GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,HUSNABAD,BEJJANKI,BASWAPUR,MUTHANNAPET,GENERAL PURPOSE,7,2,1.0,5.0,2.0
SIDDIPET,HUSNABAD,BEJJANKI,BASWAPUR,MYSAMPALLY,GENERAL PURPOSE,7,2,1.0,18.0,1.5
SIDDIPET,HUSNABAD,BEJJANKI,BASWAPUR,NAGASAMUDRALA,GENERAL PURPOSE,7,2,2.0,488.0,30.0
SIDDIPET,HUSNABAD,BEJJANKI,BASWAPUR,POREDDY PALLY,GENERAL PURPOSE,7,1,1.0,3.0,1.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,GANGADHAR PALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,KOKKONDA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,KOTIYAL,GENERAL PURPOSE,7,2,2.0,0.0,2.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,LAXMAKKA PALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,MAMIDYAL,GENERAL PURPOSE,7,3,1.0,42.0,3.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,MULUGU,GENERAL PURPOSE,7,12,10.0,1823.0,86.06
SIDDIPET,GAJWEL,MULUGU,MULUGU,MUSTIFAGUDA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,NAGIREDDY PALLY,GENERAL PURPOSE,7,1,1.0,44.0,1.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,NARSANPALLY,GENERAL PURPOSE,7,2,2.0,13.0,2.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,NARSAPOOR,GENERAL PURPOSE,7,2,2.0,0.0,2.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,SINGANNAGUDA,GENERAL PURPOSE,7,3,2.0,72.0,2.2
SIDDIPET,GAJWEL,MULUGU,MULUGU,SRIRAMPOOR,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-I,B.CHANDRAIAH. ( NARSAPUR B/M ),GENERAL PURPOSE,7,3,3.0,97.0,3.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-I,B.CHANDRAIAH.LM,GENERAL PURPOSE,7,3,2.0,63.0,2.24
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-I,CHANDRAIAH-2,GENERAL PURPOSE,7,3,3.0,509.0,4.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-I,N.MALLAIAH,GENERAL PURPOSE,7,1,1.0,562.0,5.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-I,NARSAPUR,GENERAL PURPOSE,7,1,,0.0,40.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-I,P.KANAKAIAH-LM,GENERAL PURPOSE,7,10,10.0,2846.0,54.38
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-I,P.KANAKAIAH-LM-V.V NAGAR,GENERAL PURPOSE,7,6,6.0,601.0,5.55
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-I,R.DEVAIAH-LM,GENERAL PURPOSE,7,9,9.0,594.0,7.44
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-I,R.DEVAIAH-LM-H NAGAR,GENERAL PURPOSE,7,2,2.0,3.0,2.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-I,R.DEVAIAH-LM-TOWN,GENERAL PURPOSE,7,8,8.0,579.0,9.6
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,VENKATRAO PET,GENERAL PURPOSE,7,3,3.0,36.0,2.2
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,YELLA REDDY PET,GENERAL PURPOSE,7,5,3.0,0.0,3.32
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,YETTIGADDA KISHTAPUR,GENERAL PURPOSE,7,4,,0.0,3.2
SIDDIPET,GAJWEL,TUKKAPUR,THOGITA,ZAPTHILINGA REDDY PALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,HUSNABAD,BEJJANKI,BASWAPUR,SAMUDRALA,GENERAL PURPOSE,7,5,3.0,32.0,2.78
SIDDIPET,HUSNABAD,BEJJANKI,BASWAPUR,SHANIGARAM,GENERAL PURPOSE,7,7,6.0,349.0,2.2
SIDDIPET,HUSNABAD,BEJJANKI,BASWAPUR,THANGALLAPALLY,GENERAL PURPOSE,7,5,3.0,124.0,2.78
SIDDIPET,HUSNABAD,BEJJANKI,BEJJANKI,BEJJANKI,GENERAL PURPOSE,7,12,10.0,422.0,17.52
SIDDIPET,HUSNABAD,BEJJANKI,BEJJANKI,BEJJENKI,GENERAL PURPOSE,7,9,8.0,237.0,90.78
SIDDIPET,HUSNABAD,BEJJANKI,BEJJANKI,CHEELAPOOR,GENERAL PURPOSE,7,1,1.0,0.0,0.3
SIDDIPET,HUSNABAD,BEJJANKI,BEJJANKI,GUGGILLA,GENERAL PURPOSE,7,4,3.0,0.0,3.32
SIDDIPET,HUSNABAD,BEJJANKI,BEJJANKI,KALLEPALLY,GENERAL PURPOSE,7,2,1.0,0.0,1.26
SIDDIPET,HUSNABAD,BEJJANKI,BEJJANKI,KLLEPALLY,GENERAL PURPOSE,7,1,1.0,0.0,0.26
SIDDIPET,HUSNABAD,BEJJANKI,BEJJANKI,MUTHANNAPET,GENERAL PURPOSE,7,4,4.0,11.0,3.26
SIDDIPET,GAJWEL,MULUGU,MULUGU,TANEDAI PALLY,GENERAL PURPOSE,7,2,,0.0,2.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,TUNKI BOLLARAM,GENERAL PURPOSE,7,5,3.0,50.0,35.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,VAGUNOOTHI,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,ZAPTI SINGAIPALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,WARGAL,AMBARPET,GENERAL PURPOSE,7,2,1.0,0.0,1.2
SIDDIPET,GAJWEL,MULUGU,WARGAL,ANANTHAGIRI PALLY,GENERAL PURPOSE,7,2,2.0,6.0,2.0
SIDDIPET,GAJWEL,MULUGU,WARGAL,AOUSLONPALLY,GENERAL PURPOSE,7,1,1.0,1.0,1.0
SIDDIPET,GAJWEL,MULUGU,WARGAL,CHOWDARPALLY,GENERAL PURPOSE,7,3,3.0,1.0,3.0
SIDDIPET,GAJWEL,MULUGU,WARGAL,GIRMAPUR,GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,WARGAL,GOVINDAPUR,GENERAL PURPOSE,7,1,1.0,4.0,1.0
SIDDIPET,GAJWEL,MULUGU,WARGAL,GOWRARAM,GENERAL PURPOSE,7,5,4.0,166.0,3.38
SIDDIPET,GAJWEL,MULUGU,WARGAL,GUNTIPALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,WARGAL,JABBAPUR,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-I,RANGADAMPALLY,GENERAL PURPOSE,7,3,3.0,78.0,6.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-I,S.GOPAL RAO LM,GENERAL PURPOSE,7,11,10.0,743.0,11.5
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,B.MALLESHAM-0130,GENERAL PURPOSE,7,7,7.0,458.0,9.24
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,CHANDRA REDDY-0133,GENERAL PURPOSE,7,6,5.0,222.0,5.6
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,G.BIKSHAPATHI-0128,GENERAL PURPOSE,7,13,10.0,836.0,20.19
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,G.BIKSHAPATHI-0132,GENERAL PURPOSE,7,10,9.0,971.0,8.7
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,IMAMBAD,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,LINGAREDDYPALLY,GENERAL PURPOSE,7,3,3.0,100.0,2.3
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,MOHD. SAYEED-0131,GENERAL PURPOSE,7,16,16.0,1630.0,22.5
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,MOHD.GHOUSEUDDIN-LI,GENERAL PURPOSE,7,3,3.0,543.0,17.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,MOHD.SAYEED-0129,GENERAL PURPOSE,7,3,3.0,313.0,9.0
SIDDIPET,HUSNABAD,BEJJANKI,BEJJANKI,REGULAPALLY,GENERAL PURPOSE,7,4,3.0,0.0,2.66
SIDDIPET,HUSNABAD,BEJJANKI,KOHEDA,DHARMA SAGARPALLY,GENERAL PURPOSE,7,1,1.0,34.0,1.0
SIDDIPET,HUSNABAD,BEJJANKI,KOHEDA,GOTLAMITTA,GENERAL PURPOSE,7,1,1.0,24.0,1.0
SIDDIPET,HUSNABAD,BEJJANKI,KOHEDA,KASHAPALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,HUSNABAD,BEJJANKI,KOHEDA,KESHAWAPUR,GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,HUSNABAD,BEJJANKI,KOHEDA,KOHEDA,GENERAL PURPOSE,7,16,12.0,3499.0,62.56
SIDDIPET,HUSNABAD,BEJJANKI,KOHEDA,KORELLA,GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,HUSNABAD,BEJJANKI,KOHEDA,KURELLA,GENERAL PURPOSE,7,3,1.0,9.0,1.76
SIDDIPET,HUSNABAD,BEJJANKI,KOHEDA,NAKERAKOMULA,GENERAL PURPOSE,7,2,2.0,17.0,2.0
SIDDIPET,HUSNABAD,BEJJANKI,KOHEDA,NARAYANAPOOR,GENERAL PURPOSE,7,2,1.0,36.0,1.5
SIDDIPET,HUSNABAD,BEJJANKI,KOHEDA,PARVEDA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,HUSNABAD,BEJJANKI,KOHEDA,RAMACHANDRAPUR,GENERAL PURPOSE,7,1,1.0,53.0,1.0
SIDDIPET,HUSNABAD,BEJJANKI,KOHEDA,RAMCHANDRAPOOR,GENERAL PURPOSE,7,2,1.0,0.0,1.5
SIDDIPET,GAJWEL,MULUGU,WARGAL,MADHARAM,GENERAL PURPOSE,7,1,1.0,4.0,1.0
SIDDIPET,GAJWEL,MULUGU,WARGAL,MAILARAM,GENERAL PURPOSE,7,5,5.0,0.0,5.0
SIDDIPET,GAJWEL,MULUGU,WARGAL,MAJEED PALLY (A),GENERAL PURPOSE,7,6,5.0,117.0,4.4
SIDDIPET,GAJWEL,MULUGU,WARGAL,MALLAREDDY PALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,WARGAL,MEENAJIPET,GENERAL PURPOSE,7,2,2.0,14.0,2.0
SIDDIPET,GAJWEL,MULUGU,WARGAL,NACHARAM,GENERAL PURPOSE,7,13,11.0,5949.0,45.64
SIDDIPET,GAJWEL,MULUGU,WARGAL,NIMTUR,GENERAL PURPOSE,7,6,4.0,29.0,4.5
SIDDIPET,GAJWEL,MULUGU,WARGAL,RAMAKKAPET,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,WARGAL,SAMALA PALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,WARGAL,SEETHARAM PALLY,GENERAL PURPOSE,7,2,1.0,0.0,2.0
SIDDIPET,GAJWEL,MULUGU,WARGAL,SHAKARAM,GENERAL PURPOSE,7,4,4.0,592.0,5.2
SIDDIPET,GAJWEL,MULUGU,WARGAL,SHERPALLY,GENERAL PURPOSE,7,1,1.0,5.0,1.0
SIDDIPET,GAJWEL,MULUGU,WARGAL,SINGAIPALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,S.SHARAVAN KUMAR-LI,GENERAL PURPOSE,7,5,5.0,1532.0,40.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,SHAEEN BEGUM,GENERAL PURPOSE,7,7,7.0,224.0,10.5
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,THIRUPATHI ARTISAN-0127,GENERAL PURPOSE,7,1,1.0,20.0,0.24
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,THIRUPATHI ARTISAN-0140,GENERAL PURPOSE,7,3,3.0,255.0,4.11
